label,tweet
sadness,"Sedap juga berwisata ketinggian di Jakarta.. Bisa lihat dg jelas betapa berpolusinya kota ini... @ Jakarta, Indonesia [URL]"
sadness,:/-1 Dibuat bundling. Dan semuanya ditawarkan saat weekdays. Momentum di mana harga-harga hotel di Singapura bertarif sangat tinggi. #VIWIHotDealsForMiddleEast
sadness,"(c.) jalan tol. Ia sungguh sedih mengingat kejadian-kejadian di kehidupannya. Tak kuat menahan sedih, dirinya mencoba mengakhiri hidupnya sambil menatap bayi Aurora yang tengah terlelap dan tersenyum. Tak kuasa melihat malaikat kecilnya yang begitu cantik mengurungkan niatnya (c"
anger,setelah dilihat lihat akhir2 ini profil gw hanya diisi dgn jokes2 twitter yg gw ritwit dan keluhan insomnia yg tidak kunjung ada habisnya. WTH IS WRONG WITH ME
anger,"Ya gue tau sih, bukan grup kita yg digituin. Tapi sesama cewek, terus dibilang bahan gituan.... masih bisa terima? Dia jelas2 public figure, dan ngomong dengan enaknya di video bahan c**i? Gue ngetik aja ga nyaman. Wah gue lisa digituin aja gue semarah ini, gimana bangtan? -.-"
fear,Masih degdegan gemeter hati ga tenang ngantuk udah ilang selera makan juga ilang gimana besok ya ALLAH  Takutt banget kalo aku sampek ga bisa lanjut aku harus ngapain ?
love,"menyayangi mu membuat ku mengenal bahasa baru, menyayangi mu membuatku mampu merangkai kata kata baru, ya memang tak seindah puisi puisi pak sapardi, tapi cukup untuk memberi mu makna. Rasa sayang melahirkan sedikit demi sedikit kalimat yang tersusun rapi di sebuah kertas"
love,aq cinta ka dije hahahahahahahahaha goodnayt dari mimimingg yg baru saja menyelesaikan meng-approve 6000+ row usulan daerah
anger,Ya kalau hanya cukup dengan minta maaf untuk apa ada polisi dan jaksa??? Dan kalau dibiarkan tidak akn ada efek jera dan pelajaran untuk lainnya
love,"Cinta yang sesaat akan berKata, Aku mencintaimu karena aku membutuhkanmu, tetapi makna sejatinya akan berKata, Aku membutuhkanmu karena aku mencintaimu"
anger,"Jd ada kenalan nih gue, entah lgsg nyambung aja gitu, di sisi lain ada yg sok deket sm gue sok udh deket pdhl kenal ae kaga, tp kalau gue nya ga welcone jd kek ilfil aja gitu ngeladenin nya"
fear,"ketika idung nyium bau bau gaenak lalu temen yg rumahnya lumayan jauh ngechat di wa ""kalian nyium bau gas ga ?"" NJIRRR IYA INI BAU GAS  INI BUKAN GAS BERACUN KAN HUH ? KO JADI PARNO SIH"
anger,Aku pernah ikut kuliah umumnya. Cara penyampaian dia informatif dan edukatif sih. Tapi kalo liat yang lagi rame itu.. hmm.... ingin berkomentar Kenapa sih ga fokes sama profesi andaaa ajaaaaah
fear,"Aku sama kayak kamu btw trauma sama laki-laki karna ayah. Semenjak lulus sekolah aku puber suka cowo lah, cowo deketin aku lah segala macem. Aku kira trauma ku sembuh tapi berkali-kali aku dikecewain laki-laki"
fear,"Makin serem ya dunia ini... ga seindah yg gue bayangkan waktu kecil.. terlalu banyak org jahat, atau mungkin gue yg terlalu naif menganggap semua orang itu baik.."
fear,"/rlt guys aku mau nanya. Aku bingung, aku ketrima u'p'n vj sama un air. Aku suka jurusan yg di u pn tp aku anak daerah, agak takut di jkt. Dan yg un air uda dibayar. Mohon sarannya."
happy,"Besok padahal UAS statmat tapi berdoanya bukan buat UAS xixixi Karena aku bersyukur negeri ini damai, sehingga aku diberi kesempatan terus mencari ilmu di jenjang yg sekarang. Coba kalo Indonesia kek Suriah, ga mungkin seleha leha ini"
happy,"Bismillah Salam PLUR slankers/i indonesia kita bakal ketemu di Moment yang sangat dinanti - nanti oleh kita semua. . . ""JAMBORE NASIONAL SLANKERS INDONESIA BERSAMA SLANK 2018"" "
anger,"heii..hey km para kaum adam hr gini msih mau aj Trnsfer""/ DP""sedihh kan klw di block stelah Tf...mk ny yg Real"" aja klw mw ktmuan sma kaum hawa...hihiiihii"
love,"Habis diem, cemberut, rewel.... Lihat tante jalan dari luar mau masuk rumah udah senyum"", mulai ceria, nempel terus di tinggal bentar nyariin nte putput... Tante pulang diem lagi, nangis nyari nte putput.... Kangen bngt ya dek"
anger,Setiap peristiwa gw sikapi masing masing ..gak gw buat paket soale ya. Parpol parpol yg kadernya korup ada Bukan cuma korup tapi kejahatan lainnya. Pertanyaannya apakah setiap kejahatan itu selalu dihubungkan dgn Ketumnya? Kalo iya cek lagi kejahatan yg dilakukan kader parpol
happy,"#PWBanget EMANG BEDA . . Viral curhatan Personal Assistant konglomerat Indonesia yg diposting di acoount twitter nya, asli baru kebuka deh pikiran kita tentang orang tajir yg ternyata ga sombong loh [URL]"
sadness,"Gua tau sekarang harus apa, gak cuma ""Raga"" yang bakal gua bawa pergi nanti, tapi juga ""Jiwa"" gua gak tau bakal ketemu mereka lagi, kalian lagi, elo lagi atau enggak akan pernah lagi"
sadness,njir dada sebelah kiri sakit :&
fear,"[USERNAME] Paling parah sih gabisa sama skali liat yg bolong2, totol2(?), bintik2, polkadot2 semacam itu lah. Bisa nangis sampe pusing karena terngiang2 terus di kepala dan geli aja takut pokoknya gamau liat"
love,"Happy Mensive My Love makasih udh nemenin selama tiga bulan ini. ga kerasa udh panjang aja perjalanannya, selama ini aku ngerasa belum ngasih apa apa buat kamu maaf aku ga bisa romantis, kerjaan aku cuma jailin kamu. tapi kamu harus percaya tiap detik aku selalu sayang kamu"
fear,"sayang, janganlah kau waton serem"
sadness,"[USERNAME] ngumumin tunangan di hari ke tujuh, bulan ke tujuh, karena menurutnya itu angka keberuntungan, beeeh aku patah hati nya dobeeel, ku yg pengen bgt tuh tgl segitu wkwkw... klo nikahnya ma [USERNAME] rada gpp sih, tp knapa ma die sih hihi.."
fear,"sangat tidak mudah mjd keluarga korban pencabulan, beberapa keluarga yg memilih menutup buku kasus, karena takut aib akan tersebar. lebih milih kyk gitu, trauma anak jd nomor 2"
love,Rasanya gak pernah bosen denger suara rosa. Setiap denger dia nyanyi berasa makin sayang sama dia. Pengen yang terbaik buat dia yaampun gak pernah sesayang ini sama idola kaya sekarang ke dia. Love her so much
love,"intinyanya selamat tanggal 25 untuk yg ke 3 kali, ga pernah harapin yg aneh aneh, aku cuma mau terus sama kamu. sayangnya kamu ke aku ga pernah berubah, begitu juga sayangnya aku ke kamu. berharap malah bisa lebih lebih sayang lagi ke kamu seiring berjalannya waktu."
love,"Somi terima oppa apa adanya kok tenang aja :"") mau alay nge drama jungkir balik juga kalo udah sayang mau gimana :"""") "
love,Punya impian? Tulis saja dan pandangi setiap saat sambil didoakan agar segera terwujud. Termasuk mimpi ingin segera ke baitullah. Yakinkan diri bahwa suatu saat akan sampai tanah suci.
love,Timang timang anakku sayang..... Buah hatiku sepajang jalan... Siang malan ku selalu berdoa Semoga kelak kau bahagia selalu #HariAnakNasional [URL]
love,Sejujurnya masih sayang. Aku tak pernah buang kau jauh dari hidup aku. Nama kau tak pernah terpadam dalam hati aku.
sadness,"Melihat susunan kepanitiaan inagurasi, ospek jurusan, dan porangkar ini membuat saya sakit kepala dimana letak ketenangan tahun ketiga yaallah DIMANA"
fear,"dan dia ngebuntutin gue dong, bangke bgt ga sih. gue yg biasa lewat jalan A, hrs muter ke jalan B yg lebih jauh. pas gue udah ga liat dia dibelakang gue gara2 gue ngebut, tbtb di lampu merah ketemu lagi. lgsg tancap gas lah gila takut bgt bgt bgt"
happy,"Mau kirim salam buat [USERNAME] yang makin hari makin nyantol di hati,, salam jg buat om Andre Taulani yg mau jadi member ke8nya #BTS \ [USERNAME] #IniSahurTIKETCOMHariKe20"
happy,[USERNAME] [USERNAME] Lagu ya? Banyak sih. Tapi aku bener bener suka sama awake karena lagu itu buat aku semangat ngejar mimpiku buat dapet sertifikat bahasa jepang
fear,"[USERNAME] Kalo aku yg lbih ngeri itu Dompet ilang..kalo yg lain mah pling ngerinya cm sesaat..nah klo dompet ilang bs galau berkepanjangan.krna didlm dompet bkn cm ada duit,tp Ktp Sim ATM klo ilang kan Gawat bang #semen"
love,"Gua baru sadar, hampir di setiap panti punya kucing liar yg selalu di rawat atau di ajak main sama anak2 panti. Dan gua juga baru sadar ternyata itu bentuk ungkapan kasih sayang anak2 panti terhadap sesama."
fear,"jangan lupa jaga kesehatan, jangan keseringan begadang, makan sayur, kalo udah selesai kuliah/sekolah, langsunh pulang, jangan suka keluyuran, ibu khawatir."
anger,INDONESIA MILIH ARTIS GA DIFILTER DL APAYA KOK BS ADA ORG KEK YONGLEK GINI BANYAK FOLLOWERSNYA APA BAGUSNYA SIH GMN MAU MAJU COBA INDONESIA YA ALLAH
happy,"Empat negara tersisa di perhelatan turnamen akbar memiliki taktik kunci masing-masing. Jamak yang berharap ada juara baru di FIFA World Cup 2018, terutama Belgia yang dianggap sebagai tim percontohan bonus demografi. Dan, saya hanya ingin ucapkan selamat pada Pep, itu saja."
happy,"Pembangunan Infrastruktur membuat rakyat merasakan hadirnya negara dalam kehidupan. Tak lain karena kerja nyata pak [USERNAME] selama 3,5 tahun memerintah. Kedepan.. #2019TetapJokowi #2019TetapJokowi #2019TetapJokowi #2019TetapJokowi #2019TetapJokowi #2019TETAPJOKOWI [URL]"
anger,[USERNAME] [USERNAME] .... Kamu sensara....??? Dasar Kampret busuk loe .... Bisa main medsos masih bicara rakyat sengsara.... Rakyat moyangmu yg sengsara...!!!
happy,"seneng deh baca tweet nya mantan PA konglomerat dan si pramugari yg lg viral itu.. jd kepengen ngetweet mengenai pengalaman kerja gue jd Kacung Kampret bertahun2, yg walaupun naik pangkat cuma ubah level doanng.. dr cungpret lv 5 jd lv 4"
sadness,"Generasi Jara Pacoa . . Terik pagi tadi mengantarkan saya ke sebuah pantai yang sudah termasyhur namanya di bima yaitu pantai Kalaki, pantai yang tidak seindah pada masanya sekarang di [URL]"
love,Tooosssssssss Bangetttt huhu aku kenal suara dia pertama kali pas ostnya man from the star dan itu sumpah aku lgsg jatuh cinta
fear,[USERNAME] [USERNAME] masi bingung gue:(takut nanti ga dapet tiket:(((( kalo make jastip takutt tambahannya gede trs takut kena tipu juga:(((
love,"makin lama kenal, a makin suka dengan lelaki ini. makin lama makin sayang, sampailah last sekali si a ini bercinta dengan lelaki itu. lelaki itu pun baik (according to a) seorang lelaki yang penyayang, soft spoken memang taste a lah."
love,"Ketika kamu menjadi gadis dewasa dan kamu harus pergi kuliah di kota lain, papa harus melepasmu di bandara. Tahukah kamu bahwa badan papa terasa kaku untuk memelukmu? Papa hanya tersenyun sambil memberi nasihat ini itu dan menyuruhmu untuk berhati-hati."
sadness,"Terkadang inget dulu minat diri ini tuh pngn jadi pegawai BPOM, sampe udh ngambil UMB di UNJ jurusan kimia murni, tp apa daya masuk nya malah SI di gunadarma, boro2 jadi IT staff, kerja nya jauh abis, hahahaha dan skrg minat kerja di lab muncul lagi tp udh telat siiiiss"
sadness,"Jika hari ini hatimu tercabik2 dg perbuatan oranglain, maka bisa jadi... itu cara Allah meninggikanmu setelah dirimu melepas semua sombong dan akui khilafmu. Tak perlu memaafkan mrk, tp maafkan dulu diri sendiri"
happy,Puncak spiritual seseorang adalah ketika Orang tersebut diberi perasaan malu dihadapan Allah SWT. Orang yang beruntung adalah Orang yang tahu ukurannya sendiri. @ Balikpapan [URL]
anger,"hallo [USERNAME] sampai hari ini indohome msh belum bisa dipakai, apakah masih serius bisnis telekomunikasi, atau memang asal2an yang penting uang masuk. ini sdh 2 minggu gak nyala sama sekali. maunya gimana???"
love,"Setiap perempuan cantik dengan caranya sendiri, tidak perlu dipuji apalagi merasa tersaingi. Mulailah dengan mencintai diri sendiri."
love,"hoohh~~ white2 prince yg meneduhkan hatii duh~ dateng bawa bunga aja udh leleh apalagi kalo dateng bawa sekoper uang, sekotak emas kann"
anger,"[USERNAME] Min kalau tidak ada perawatan Transjakarta ini bisa seperti metro mini, saya tiap hari naik Basway ini 60% mobil nya bermasalah"
love,[USERNAME] Ridiella cantik banget! Gemeees makasih sayang
happy,"Mas Metal, program dari [USERNAME] dan [USERNAME] membuat anak muda zaman now menjadi anak muda yang kreatif dan terbuka [USERNAME]"
love,"Saya bisa jadi berbeda kepercayaan dengan Athaya tapi saya masih mencintainya, saya dan Kartika bisa saja sama-sama bertajuk hawa, tapi yang saya cinta bukan kelaminnya. Saya cinta dirinya. Hatinya"
love,"Selamat tanggal 26 mas. makasih jugaaa sabar terus sabar teruuuss sama akunya, jangan capek capek sama aku, selalu ingetin aku hal hal baik ya, aku juga sayang kamuuu"
fear,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...
happy,"[USERNAME] Happy anniv bil wkwkwk, langgeng terus sama radiiitt, gila radit niat loh foto foto ucapan annivnyaa, sampe dibantuin jg sama cewe2 disini:))))"
love,Dan aku jatuh cinta pada pandangan matanya
happy,"[USERNAME] gausah terobsesi untuk punya pacar, gapenting. masih 17 taun juga, santai ajaaaa :DD kalo kamu gamau ninggalin, malah cowok2 yang lebih baik gada yang bisa deketin kamu mba :D"
love,"Lucky me, ada yg sebegini kangen dan sayang sama uwe dirantauan, memang ga ada yg bisa gantiin keluarga, tapi bisa punya temen rantauan yg sayangnya kek kk sendiri tu rasanya Tuhannn sayangg bgt sama uwe, nempatin orang baik disekeliling uwe"
love,"Jika cinta hanya tentang sex, berarti cinta itu murah. Cinta itu lebih besar, lebih dalam, dan lebih berharga dari sex. Cinta sejati itu tak ternilai harganya"
love,"Seketika ku langsung jatuh cinta ama mereka udh sering denger lagunya di playlist tp yaudahh b aja giliran denger live tuh seenak itu Dan crowd nya parah bgt mereka sampe terharu ngeliatnya karna ini pertama kali mereka ke ina dan hype bgt, freddy ampe I love u guys mulu :"" "
anger,"Di kasus Via Vallen ini gue kadang mikir, mreka2 penikmat dangdut, koplo panturanan dan yg smisal, yg biasa disuguhi biduan2 berpenampilan seronok dan goyangan maut. MEREKA ADA DI PIHAK MANA?? [URL]"
love,"Dan akhirnya... Saat papa melihatmu duduk dipanggung pelaminan bersama seorang lelaku yang dianggap pantas menggantikannya, papa lun tersenyum bahagia."
fear,"Eh nganu, kalau kita ditelpon orang yg mau nipu, bisa gak sih kita laporin polisi berdasarkan nomor telpon dia? Kan tiap nomor sekarang udah teregisterasi ya? Terus bakal ditindaklanjuti gak ya? Maksudnya tuh biar orgnya ditangkap dan gak makan korban."
love,"Sudah waktunya memfokuskan niat kita serta dan meraih hati,, I love you sayangku dan mengizinkan getaran cinta itu untuk menghangatkan jiwa yang haus akan kasih dan sayang"
love,10. Im Yoona Cantik banget buset Talented Good personality Kurang apa??????? Kesayanganqu pokoknya udah cinta mati bgt sama yoona [URL]
happy,"Pantas emiss cari kemana-mana ternyata disini ya. Selamat datang, cantik! Bagaimana hari-harinya setelah memilih jurusan? Semoga malamnya menyenangkan ya!"
happy,Memang tak ada manusia yg paling benar dalam tindak tanduknya. Tp SELALU ADA manusia yg mampu jd benar setelah paham pernah salah dan tak selalu menyalahkan sana sini dg hawa nafsunya
happy,"gw mau pencitraan ah, kalo ada orang yg nanya di grup angkatan bakalan gw jawab meskipun gw gtau wkwkkw, jadi tenang saja temund2 yg males nanya sesuatu digrup angkatan krn takut dicuekin klo misal g ada yg jawab pasti gw jawab kok."
sadness,"Setiap mau ngeluh, mau protes sama hidup (and every problem in it) jadi malu sendiri karena ternyata too many blessings yang kelewat buat disyukurin"
fear,"Aku gasuka ada ribut2 sama cewe Nanti pasti update di Instagram quote2 yg nyinggung, satu gengnya ikut benci sama aku lah, nyebar kemana mana lah ceritanya, kalo versi ekstrem nya nih sampe bisa nyindir2 kalo lewat Padahal aku cewe?"
happy,"fukudako.bali, masih menjadi ramen terbaik di lidah dan selera saya... enak ramennya, puas porsinya, kenyang akhirnya.... _/"
happy,"Kenapa sih akhir-akhir ini kata radikal lagi booming? Menurut saya radikalitas dalam berjuang itu perlu. Biar ngga roboh diterpa angin dan hanyut terbawa gelombang. Menjadi seperti pohon oak yang tumbuh melawan angin, kokoh dan kuat seperti semen tiga roda #recehkantwitter [URL]"
sadness,[USERNAME] [USERNAME] [USERNAME] Demokrasi kita memang lagi mundur saat ini krn kebebasan berekspresi terus menerus di pantau oleh penguasa.
happy,"Ketemu temen yang se manhaj dalam sastra dan bacaan itu rasanya kyk nemu harta karun.. Ngomongin karakter, plot dari rupa"" pengarang, ngalor ngidul tanpa henti.. Tapi suka.."
sadness,"Kalo aku sih siapapun presidennya kalo kualitas dirinya cuma bergantung sama kelompok atau orang tertentu, ya pasti setiap saat akan buat event aksi aksi gitu deh. Hehe [URL]"
fear,"[USERNAME] mlm pak td di sekitaran flyover tanjung barat arah ragunan ad segerombolan anak muda sepertinya mau SOTR pak, mohon di tindak pak terimakasih"
love,aku gak tau kenapa .. makin hari aku makin sayang sama kamu .. aku makin takut kehilangan kamu .. aku pengen terus bersama kamu .. hingga akhir waktu ku ..
fear,"Ketika saat ada seorang cowok mulai sering menelponmu, atau bahkan datang kerumah untuk menemuimu, papa akan memasang wajah paling cool sedunia. Papa sesekali menguping atau mengintip saat kamu sedang ngobrol berdua diruang tamu."
love,Engga pernah se-jatuh cinta kayak gini sama orang. Berawal dari tokoh cerita di wattpad dengan penggambaran seseorang yang plek ketiplek sama. Dan itu makin buat saya jatuh cinta.
anger,dia ! emang'a apa kya a tahu ! masalah'a sih sepele tapi bisa bikin saya ngedown
love,"selamat siang sayang belum makan siang kah? ini aku buatin makan siang, dimakan ya sampe habis jangan dibuang2, capek tau masaknya"
fear,[Idm] gimana sih cara halusnya utk bilang ke teman bahwa dia itu toxic? Aku takut dia sakit hati kalau aku kasarin. #TeenChoice #ChoiceFandom #BTSARMY [USERNAME]
sadness,"kemarin, udah beneran giveup sama dasnut. 7materi+soal quiz. cuman belajar quiz, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe bener2 pusing karna flu juga. pas dapet soal dan tau soalnya, mo nangis."
happy,"Dak ayo lebaran ke bandung aja, tar di sana biaya makan sama akomodasi gak usah mikir tar ikut aja. Jika saja saya di izinkan saya sudah ikut ajakan ke Bandung"
love,Wah aku mimpi kali ya.../kedip berkali-kali karena kaget letakin lengan di meja sambil numpu dagu/ sayang kok ga bilang sih kamu bisa masak? Aigoo pacar aku keren 
fear,"Itulah knp tiap2 mau nulis inggris selalu cek dulu ke kamus. Tp meskipun dah dicek, seringnya ku hapus lagi masih takut salah grammar"
happy,"Setelah mandi dilanjutkan dengan makan pagi bagi WBS PSTW BM II Jelambar untuk WBS total care makan pagi dibantu PJLP untuk menambah energi, agar badan tetap segar, sehat dan stamina terjaga."
sadness,"Saat lebaran aku rindu sosok wanita yg pandai sekali menyimpan rahasia, ditatanya rapi rengginang crispy didalam kaleng tanggo yg dikemas layaknya kado."
happy,"Yakinlah ada sesuatu yang menantimu selepas banyak kesabaran (yang kau jalani), yang akan membuatmu terpana hingga kau lupa pedihnya rasa sakit - Ali Bin Abi Thalib-"
sadness,"Ketika lihat presiden sendiri, gue ngerasa kayak wow cepet ya, udah mau pilpres lagi. Padahal kayaknya doi baru kepilih. Ketika liat presiden US, gue ngerasa kayak the world is running at a snail pace. Baru 1,5th doi ngejabat. Like wtf."
fear,"ini gimana sih ngerasanya kosong gt, tombol ekspresi ntah dimana. dkit lg kalo ada yg tiba2 nemu trus kepencet kayaknya aku langsung meledak ini mah. bahaya."
love,"Walaupun kita jauh secara fisik, kita tahu kita selalu bersama. Walaupun kita tidak mengatakan Aku cinta kamu, kita tahu kita mencintai satu sama lain. Walaupun kita tidak mengatakan kita satu, kita tahu kita adalah satu."
fear,"Pria ini seram juga ya, selain ekspresinya seram tutur kata yang keluar juga sangat menohok. Ah baiklah-baiklah etto iie Juvia hanya memastikan kalau tidak salah orang"
sadness,"Kebanyakan cewek kriteria nyari pacar pengen yg lucu, padahal kalo menurut cewek, ganteng= lucu. Jadi definisi lucu disini adalah ganteng. Kalian yg jele dan qismin tolong pahami ini..."
anger,Tadi gue lewat jalan yang aga rame orang jualan. Gua liat ada yg dagang baju. Dan baju itu tulisannya #gantipresiden2019 Gila mesti ga sih sampe kaya gitunya? Kadang gua bingung ya ama orang indonesia. Ga pernah ada rasa bersyukurnya
anger,Yg suka makan sirip hiu tenggelamkan tdk bu [USERNAME] ? Masa ikan segede metromini cuma dimamam siripnya doang. Makan bodynya juga dong
love,"Cintailah kekasihmu seperti dia mencintai mu dulu, seperti dia mencintai dengan tulus. Seseorang akan setia pada pasangannya karena cinta suami yang begitu besar pada ibu dan kalian berdua."
happy,"Ceritanya makan malam ini ala2 korea Pas belanja bulanan eee nemu daging premium lagi diskon langsung deh di ambil Nasi putih ,nori, minyak wijen, wijen aduk jd 1 Sapi lada hitam"
anger,"[USERNAME] Eh seriusan dia ga dijepang lg? Udh abis kontrak atau gimana? Halah dia mah emg gitu, semua artis kpop disosor sama dia. Gila ya, ga sayang apa dia duitnya dihambur2-in buat hal2 gajelas. Bukannya ngatur cuma dia itu keliatan bgt pamernya."
fear,"Beli makeup sekali, kalo ga cocok malah bikin beruntusan dan jerawatan. Terus pengobatan nya berhari-hari. Yagitu yang bikin pemilih bgt sm makeup :') trauma aja punya muka sensitif begini."
sadness,"Resiko kerja sendirian, gaada temen. Single fighter. Bawa barang banyak harus bolak-balik, gaada yg megangin tangga, gaada temen ngobrol  but i like my job"
love,"Melakukan hal yang sebenernya lo ngga suka, dengan happy hati, karena lo tau itu bikin pasangan lo bahagia...itu baru romantis."
anger,Hey kamuuhhh!! semoga qt dijauhkan dari keputusan yang bodoh ituu Selamat menjalankan ibadah puasa juga budiirrr@olfi_opi
fear,Ketika sudah pukul 23.50 kami sudah capek dan ingin pulang karena sudah mulai ada rasa takut di hati kami masing-masing.
love,"Jika sayang orang tua, taati Allah, maka orang tua kita akan dihappyi Allah, disayang Allah, itulah sebenar-benar balasan kita pada orang tua #JumatBerkah"
happy,"Sesuatu yang benar akan tetap benar meski sedikit yang mengamalkannya. Sesuatu yang salah akan tetap salah meski berbondong-bondong orang mengamalkannya. Yaa Muqollibal Qulub, Tsabbit Qolbi 'alaa Diinik"
love,"Haechan aku sayang kamu. Sayangku ke kamu gak kebagi, ini masalah pribadi tenang aja sayangku ke kamu lebih besar daripada sukaku ke dia yang udah kompre hari ini [URL]"
sadness,"[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan"
sadness,"ehhh lg dengerin lagu playlistnua di shuffle pertama kangen-dewa19 trs kamu-coboyjr, kahitna-mantan terindah jadinya, kangen kamu mantan terindah hiyak."
anger,"[USERNAME] Guru gw dulu juga ada yg mirip gini nih, malah sampe nyumpahin gw ga dapet kerja. Ya udah lah. Mau bales nanti malah dosa dia berkurang kan sayang *eh"
fear,"[USERNAME] [USERNAME] Bukannya kalo puasa harus suci dan bersih, kalo misal dalam keadaan junub kita puasa berarti sama aja diperbolehkan keluar sperma saat puasa donk? Bener gak?"
anger,"[USERNAME] [USERNAME] tolong cek resi GK-82894911 no.pesanan: 18060412216Q2RM Barang belum dipickup tapi status sudah sampai dikirim, driver: Wari hp: [SENSITIVE-NO] tolong pickup ulang dan tindak driver yg nakal, terimakasih"
sadness,"Souma udah abis, yowamushi udah abis. Sekarang nontonin anime yang udah lama didonlot tapi belom ditonton sama sekali. Dek mega bosen sama drama korea"
fear,"Kamu ga tau kan, ada ketakuan tersendiri ketika aku liat recent update line. Takut tbtb ada oramg baru yg gantiin posisi aku, di ava atau status kamu"
sadness,kamu apa kabar sayang
happy,"Pembayaran upah PKT Ds Madurejo Pasirian Lumajang, masy tersenyum bahagia #PadatKaryaTunai # tppijatim #tppilumajang [USERNAME] [USERNAME] [URL]"
anger,"Saran sy kpd DPRRI, terbitkan kembali UU yg mengatur tentang hukuman mati atau seumur hidup bagi yg melakukan koruptor baik yg nilai rupiahnya besar atau kecil disamakan, supaya ada efek jera bagi koruptor dan tdk ada toleransinya"
sadness,"Sebagai manusia yang punya phobia tempat sempit dan sesak, liat penyelamatan anak anak yang terjebak di dalam gua di Thailand, cm bs berdoa, merinding, pengen nangis :"") bergidik liat medannya. #ThaiCaveRescue"
fear,"[USERNAME] [USERNAME] hahahahah anjir sama, gue waktu itu sempet takut muka gue penuh dengan rambut rambut halus yg numbuh gara gara aloevera:("
love,"Ada yg begitu gencarnya memotivasi, krn bukti cintanya. Seperti orangtua kpd anak, guru kpd muridnya, seorang kawan kpd sahabatnya. Mereka mensupport krn cinta, tdk ingin melihat kita menyerah. Tapi, motivasi intrinsik adalah yg paling utama. Bentuk niat yg menjadi penggerak."
happy,"Namanya juga perasaan, gabisa dibohongin, karena biasanya yang bikin jatuh cinta dan yang bikin nyaman itu orangnya beda, cewe sama cowo misalnya :) Selamat sore, jangan lupa minum :) Minum yakult tiap hari [URL]"
love,"Tadi Siang,Aku Mimpi Bang Tomi.Di Mimpi Itu Aku dan Bang Tomi Kelihatan Akrab...bngt.Sampe,Bang Tomi Ngerangkul Pundak Aku Erat...bngt.Apa,ya...Arti Mimpi itu...???"
anger,"efek pemilu itu toksik, sekalipun yg toksik itu berhasil merubah diri jadi lebih religius (tobat).tp ya ga terus seenaknya paranoid, penuh kebencian juga si."
fear,"Kemudian mulai nyalahin diri sendiri, mulai overthinking, mulai ketakutan sendiri, mulai cemas, stress, deg-degan parno kena penyakit.... Gitu-gitu aja siklus gue"
love,My boy is too handsome!! Really cintaee him si gemeshhh tapi skrg bawel bgt sih mana byk maunya tp tetep sayang sekaliii udah sekoyaaah udah pinter udah ngerti diajak ngobrol hihi [URL]
happy,"Inget tebak tebakan dulu: Budi: ikan, ikan apa yang bentuknya segitiga? Aisyah: Ikan Sepat Budi: kurang tepat ayy Aisyah: trus apa dong! *Mendesak penasaran Budi: Iiikancut luuu.. Nb: Seketika hening, 5 detik kemudian tertawa malu. Wkwkwkwk #recehkantwitter"
fear,[askmf] hai ada yang keterima um undip trs pas regist online gbs login gini gak? tmn2 ku udh pd bisa login semua.... jd takut
happy,"Muhammad Ali lebih dari sekedar petinju. Ia Muslim terbaik, manusia terbaik di era modern. Teguh berprinsip namun lembut pada penggemar &amp"
fear,"+ Oleh paman nya kemarin. Namun tiba tiba ada seorang pria paruh baya datang menghampiri nya sambil membawa sebuah papan nama bertuliskan namanya. ""Ini mas jefry?"" Tanya nya dengan agak sedikit ragu karena sepertinya dia takut salah mengira orang +"
anger,[USERNAME] Yg dipermasalahakan itu ttg pengelolaan dana zakatnya. Dan itu jg sudah diingatkan gub seblm ttg pengelolaan yg mgkn saja ada yg tidak tepat. [URL]
love,"Oh Tuhan, Ku cinta dia, Ku sayang dia, Rindu dia, Inginkan dia. Utuhkan lah, Rasa cinta dihatiku, Hanya padanya untuk dia. Hanya padanya, Untuk DIA."
fear,"[Idm] My, masa gua tadi ketemu tmn SD yg pas SD ngejar gua dan ngasih surat tiap minggunya, asdfghjkl bgt, gk tau knp ngerasa takut gua :v hadeuh jaman SD ngerti apa coba :v"
sadness,[USERNAME] dari tadi pagi saya tidak bisa masuk web-nya. Jadwalnya saya dari jam 7-10. Tapi masuk web-nya aja engga bisa. Connection internet saya lancar padahal. Solusinya? [URL]
love,"Untukku, saat pasangan bisa diajak bicara tentang banyak hal dan mengerti serta memaklumi satu sama lain tanpa adanya hal hal ""tersembunyi"" adalah definisi romantis versiku"
love,"Sama seperti seorang putri mencium katak untuk merubahnya menjadi pmarahan tampan, aku mencium bantal seriap malam sebelum tidur, dan berharap itu akan benar-benar berubah jadi kamu. Aku cinta kamu Nda .-D-"
anger,"Hampir tiap hari Mbak kos suka ributin "" itu lo dua bodigardnya vela yg sukanya muterin halaman kosan "" -_- Mon maap ni ya mbak, temen w emang gada tau dirinya muterin halaman kos dg suara motor gede hampir tiap hari"
